date,evening_peak_demand_nr_mw,evening_peak_demand_wr_mw,evening_peak_demand_sr_mw,evening_peak_demand_er_mw,evening_peak_demand_ner_mw,evening_peak_demand_total_mw,peak_shortage_nr_mw,peak_shortage_wr_mw,peak_shortage_sr_mw,peak_shortage_er_mw,peak_shortage_ner_mw,peak_shortage_total_mw,energy_met_nr_mu,energy_met_wr_mu,energy_met_sr_mu,energy_met_er_mu,energy_met_ner_mu,energy_met_total_mu,hydro_gen_nr_mu,hydro_gen_wr_mu,hydro_gen_sr_mu,hydro_gen_er_mu,hydro_gen_ner_mu,hydro_gen_total_mu,wind_gen_nr_mu,wind_gen_wr_mu,wind_gen_sr_mu,wind_gen_er_mu,wind_gen_ner_mu,wind_gen_total_mu,solar_gen_nr_mu,solar_gen_wr_mu,solar_gen_sr_mu,solar_gen_er_mu,solar_gen_ner_mu,solar_gen_total_mu,energy_shortage_nr_mu,energy_shortage_wr_mu,energy_shortage_sr_mu,energy_shortage_er_mu,energy_shortage_ner_mu,energy_shortage_total_mu,max_demand_met_nr_mw,max_demand_met_wr_mw,max_demand_met_sr_mw,max_demand_met_er_mw,max_demand_met_ner_mw,max_demand_met_total_mw,freq_fvi,freq_pct_below_497,freq_pct_497_498,freq_pct_498_499,freq_pct_below_499,freq_pct_499_5005,freq_pct_above_5005,gen_coal_mu,gen_lignite_mu,gen_hydro_mu,gen_nuclear_mu,gen_gas_mu,gen_res_mu,gen_total_mu,share_res_pct,share_nonfossil_pct,outage_central_nr_mw,outage_central_wr_mw,outage_central_sr_mw,outage_central_er_mw,outage_central_ner_mw,outage_central_total_mw,outage_state_nr_mw,outage_state_wr_mw,outage_state_sr_mw,outage_state_er_mw,outage_state_ner_mw,outage_state_total_mw,outage_total_nr_mw,outage_total_wr_mw,outage_total_sr_mw,outage_total_er_mw,outage_total_ner_mw,outage_total_total_mw,ie_schedule_nr_mu,ie_schedule_wr_mu,ie_schedule_sr_mu,ie_schedule_er_mu,ie_schedule_ner_mu,ie_schedule_total_mu,ie_actual_nr_mu,ie_actual_wr_mu,ie_actual_sr_mu,ie_actual_er_mu,ie_actual_ner_mu,ie_actual_total_mu,ie_odud_nr_mu,ie_odud_wr_mu,ie_odud_sr_mu,ie_odud_er_mu,ie_odud_ner_mu,ie_odud_total_mu,trans_bhutan_mu,trans_nepal_mu,trans_bangladesh_mu,diversity_regional,diversity_state,ir_er_nr_import_mu,ir_er_nr_export_mu,ir_er_nr_net_mu,ir_er_wr_import_mu,ir_er_wr_export_mu,ir_er_wr_net_mu,ir_er_sr_import_mu,ir_er_sr_export_mu,ir_er_sr_net_mu,ir_er_ner_import_mu,ir_er_ner_export_mu,ir_er_ner_net_mu,ir_ner_nr_import_mu,ir_ner_nr_export_mu,ir_ner_nr_net_mu,ir_wr_nr_import_mu,ir_wr_nr_export_mu,ir_wr_nr_net_mu,ir_wr_sr_import_mu,ir_wr_sr_export_mu,ir_wr_sr_net_mu,trans_godda_bangladesh_mu,solar_hr_peak_mw,solar_hr_shortage_mw,nonsolar_hr_peak_mw,nonsolar_hr_shortage_mw,xb_export_bhutan_mu,xb_export_nepal_mu,xb_export_bangladesh_mu,xb_export_myanmar_mu,xb_import_bhutan_mu,xb_import_nepal_mu,xb_import_bangladesh_mu,xb_import_myanmar_mu,xb_net_bhutan_mu,xb_net_nepal_mu,xb_net_bangladesh_mu,xb_net_myanmar_mu
2019-01-24,42956.0,47073.0,41818.0,17738.0,2397.0,151982.0,650.0,0.0,0.0,0.0,31.0,681.0,894.0,1105.0,941.0,356.0,43.0,3338.0,110.0,26.0,79.0,20.0,8.0,243.0,21.0,59.0,26.0,,,106.0,20.23,19.73,66.73,1.12,0.05,108.0,10.7,0.1,0.0,0.0,0.3,11.1,43984.0,54438.0,43917.0,18592.0,2550.0,156937.0,0.043,0.0,0.75,7.97,8.73,72.05,19.22,2614.0,85.0,243.0,83.0,108.0,283.0,3416.0,8.27,17.82,3115.0,13816.0,5592.0,1220.0,325.0,24068.0,11310.0,16151.0,8450.0,4275.0,50.0,40236.0,14425.0,29967.0,14042.0,5495.0,374.0,64303.0,163.4,-200.7,115.0,-79.4,1.6,-0.1,155.3,-194.0,116.1,-82.8,2.8,-2.6,-8.1,6.7,1.1,-3.4,1.2,-2.5,-0.2,-6.8,-14.6,1.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-25,44143.0,44607.0,41392.0,18118.0,2399.0,150659.0,803.0,0.0,0.0,0.0,23.0,826.0,882.0,1065.0,940.0,362.0,43.0,3293.0,111.0,21.0,82.0,25.0,8.0,247.0,6.0,63.0,24.0,,,94.0,15.85,18.2,58.15,0.58,0.03,93.0,11.5,0.0,0.0,0.0,0.3,11.8,44903.0,52726.0,43962.0,18910.0,2499.0,155446.0,0.046,0.0,0.09,11.3,11.39,74.1,14.51,2564.0,84.0,247.0,82.0,114.0,251.0,3342.0,7.52,17.37,3510.0,13266.0,6252.0,1420.0,354.0,24801.0,11310.0,16174.0,9430.0,3775.0,50.0,40739.0,14820.0,29440.0,15682.0,5195.0,403.0,65540.0,165.6,-199.5,114.5,-82.7,2.3,0.2,157.8,-209.3,115.1,-77.8,3.7,-10.5,-7.8,-9.7,0.6,4.8,1.4,-10.7,0.6,-6.9,-12.8,1.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-26,40974.0,43226.0,36696.0,17492.0,2337.0,140725.0,934.0,0.0,0.0,0.0,18.0,952.0,851.0,995.0,841.0,354.0,41.0,3081.0,115.0,20.0,64.0,22.0,8.0,229.0,9.0,88.0,26.0,,,123.0,23.81,21.72,38.54,0.82,0.04,85.0,15.1,0.0,0.0,0.0,0.2,15.3,42273.0,50537.0,40674.0,18146.0,2337.0,148383.0,0.065,0.32,1.57,9.51,11.41,58.5,30.09,2378.0,84.0,229.0,85.0,106.0,274.0,3156.0,8.69,18.63,3150.0,14906.0,6912.0,1920.0,290.0,27178.0,10040.0,16936.0,10510.0,4375.0,50.0,41911.0,13190.0,31842.0,17422.0,6295.0,340.0,69088.0,156.4,-225.4,125.0,-58.4,2.4,0.1,146.0,-235.5,128.9,-52.3,2.5,-10.4,-10.4,-10.2,4.0,6.1,0.1,-10.5,1.3,-7.0,-15.5,1.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-28,43155.0,46572.0,40273.0,18257.0,2422.0,150679.0,1490.0,0.0,0.0,129.0,38.0,1657.0,910.0,1059.0,867.0,368.0,43.0,3247.0,118.0,23.0,75.0,23.0,7.0,247.0,5.0,82.0,39.0,,,126.0,25.8,23.1,40.89,0.9,0.03,91.0,14.1,0.2,0.0,0.4,0.1,14.8,44135.0,53019.0,40635.0,18633.0,2453.0,153864.0,0.057,0.0,1.02,12.33,13.34,67.62,19.04,2511.0,86.0,247.0,85.0,111.0,290.0,3330.0,8.72,18.68,3160.0,14276.0,7112.0,1720.0,290.0,26558.0,10040.0,16294.0,8620.0,4375.0,50.0,39379.0,13200.0,30570.0,15732.0,6095.0,340.0,65936.0,161.7,-220.6,119.2,-63.4,2.9,-0.1,155.8,-225.0,119.9,-56.4,3.7,-2.0,-5.9,-4.4,0.6,6.9,0.8,-1.9,1.3,-6.7,-15.2,1.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-29,45047.0,46902.0,40892.0,18292.0,2247.0,153380.0,1002.0,200.0,0.0,0.0,164.0,1366.0,930.0,1076.0,884.0,370.0,42.0,3302.0,117.0,26.0,68.0,27.0,7.0,245.0,3.0,57.0,36.0,,,96.0,22.93,23.56,64.11,0.96,0.03,112.0,14.5,0.2,0.0,0.0,0.5,15.3,45763.0,53388.0,41182.0,18508.0,2323.0,155697.0,0.058,0.0,2.19,11.64,13.83,72.45,13.72,2581.0,82.0,245.0,85.0,107.0,283.0,3383.0,8.35,18.11,3659.0,15176.0,7112.0,1720.0,315.0,27982.0,10290.0,17249.0,8390.0,4455.0,50.0,40434.0,13949.0,32425.0,15502.0,6175.0,365.0,68415.0,162.9,-212.1,114.7,-67.6,2.2,0.1,158.3,-207.6,109.8,-65.7,3.7,-1.5,-4.6,4.5,-4.9,1.9,1.5,-1.6,1.3,-5.9,-14.6,1.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-30,45377.0,47185.0,41557.0,18427.0,2408.0,154954.0,1084.0,0.0,0.0,0.0,56.0,1140.0,949.0,1086.0,908.0,368.0,42.0,3354.0,119.0,25.0,66.0,20.0,7.0,238.0,11.0,23.0,46.0,,,80.0,18.64,23.4,76.07,1.11,0.04,119.0,13.3,0.2,0.0,0.0,0.9,14.3,46746.0,53779.0,42273.0,18943.0,2427.0,158041.0,0.038,0.0,0.07,6.81,6.88,77.67,15.45,2644.0,80.0,238.0,86.0,111.0,279.0,3437.0,8.12,17.53,3660.0,13616.0,7322.0,1720.0,130.0,26447.0,10540.0,15429.0,7990.0,3955.0,50.0,37964.0,14200.0,29045.0,15312.0,5675.0,179.0,64411.0,178.5,-207.6,107.6,-81.6,2.7,-0.3,178.8,-211.9,100.1,-74.8,3.4,-4.3,0.3,-4.3,-7.5,6.8,0.7,-4.0,0.2,-7.1,-15.3,1.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-31,46082.0,46832.0,41277.0,18580.0,2462.0,155233.0,523.0,0.0,0.0,0.0,27.0,550.0,939.0,1093.0,910.0,369.0,43.0,3353.0,119.0,26.0,70.0,18.0,7.0,239.0,17.0,23.0,56.0,,,96.0,17.51,17.88,75.52,0.93,0.06,112.0,13.7,0.0,0.0,0.0,0.2,13.9,47203.0,54638.0,42277.0,18838.0,2376.0,158092.0,0.033,0.0,0.02,3.81,3.83,74.42,21.75,2634.0,77.0,239.0,87.0,106.0,282.0,3425.0,8.23,17.76,3160.0,14436.0,5432.0,1915.0,232.0,25174.0,10810.0,16249.0,8810.0,3145.0,50.0,39064.0,13970.0,30685.0,14242.0,5060.0,281.0,64238.0,180.0,-199.5,91.3,-74.4,3.3,0.8,173.6,-204.0,90.5,-67.1,3.0,-4.0,-6.4,-4.5,-0.8,7.3,-0.3,-4.8,-0.3,-7.0,-15.3,1.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-01,45228.0,45976.0,41279.0,18198.0,2405.0,153086.0,621.0,0.0,0.0,0.0,34.0,655.0,923.0,1085.0,925.0,369.0,43.0,3345.0,118.0,27.0,77.0,25.0,7.0,254.0,24.0,69.0,42.0,,,134.0,21.28,22.38,69.78,0.91,0.04,114.0,12.5,0.0,0.0,0.0,0.3,12.8,46719.0,53977.0,43285.0,18869.0,2399.0,159544.0,0.05,0.08,1.56,9.86,11.5,75.58,12.92,2586.0,71.0,254.0,86.0,102.0,321.0,3419.0,9.39,19.32,3369.0,15296.0,6442.0,1415.0,130.0,26651.0,10810.0,16529.0,9860.0,3565.0,50.0,40814.0,14179.0,31825.0,16302.0,4980.0,179.0,67465.0,180.4,-226.6,115.3,-72.1,2.1,-0.9,175.0,-230.5,114.6,-67.9,2.6,-6.2,-5.4,-3.9,-0.7,4.2,0.5,-5.3,-0.8,-6.2,-13.2,1.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-02,45034.0,47033.0,40549.0,18148.0,2457.0,153221.0,746.0,0.0,0.0,0.0,39.0,785.0,930.0,1087.0,915.0,366.0,43.0,3341.0,114.0,27.0,75.0,25.0,6.0,246.0,20.0,82.0,37.0,,,139.0,19.13,20.98,73.36,0.91,0.04,114.0,13.5,0.7,0.0,0.0,0.2,14.5,46736.0,54484.0,42446.0,18880.0,2402.0,159073.0,0.038,0.0,0.0,7.43,7.43,78.25,14.32,2567.0,78.0,246.0,84.0,106.0,327.0,3409.0,9.59,19.28,3314.0,16031.0,6252.0,1420.0,598.0,27614.0,10635.0,17101.0,8990.0,3355.0,50.0,40131.0,13949.0,33132.0,15242.0,4775.0,648.0,67745.0,183.7,-226.2,117.8,-81.4,3.7,-2.4,176.3,-229.6,113.4,-75.9,4.9,-10.9,-7.4,-3.5,-4.4,5.6,1.2,-8.4,-1.2,-5.1,-14.4,1.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-03,42261.0,44989.0,38621.0,17186.0,2404.0,145461.0,544.0,0.0,0.0,0.0,41.0,585.0,899.0,1066.0,885.0,355.0,42.0,3246.0,116.0,24.0,58.0,24.0,5.0,227.0,17.0,73.0,54.0,,,143.0,22.76,19.0,76.11,0.9,0.04,119.0,12.8,0.6,0.0,0.0,0.3,13.7,44261.0,53265.0,40899.0,18414.0,2340.0,153546.0,0.059,0.0,3.06,9.27,12.33,71.68,16.0,2485.0,78.0,227.0,86.0,104.0,335.0,3315.0,10.12,19.56,3104.0,15821.0,6852.0,1970.0,328.0,28074.0,11245.0,17161.0,9930.0,3865.0,50.0,42251.0,14349.0,32982.0,16782.0,5835.0,378.0,70325.0,176.2,-215.5,117.6,-81.3,3.1,0.1,174.8,-216.2,109.5,-74.5,4.2,-2.1,-1.4,-0.7,-8.1,6.8,1.2,-2.2,-0.6,-6.7,-16.0,1.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-04,43973.0,47414.0,41240.0,17752.0,2487.0,152866.0,470.0,0.0,0.0,0.0,36.0,506.0,913.0,1100.0,926.0,360.0,43.0,3341.0,114.0,26.0,72.0,29.0,6.0,247.0,17.0,52.0,78.0,,,147.0,22.43,17.91,73.92,0.96,0.05,115.0,11.9,0.0,0.0,0.0,0.2,12.1,46426.0,54523.0,42736.0,18933.0,2415.0,159025.0,0.032,0.0,0.02,3.01,3.03,73.7,23.26,2549.0,81.0,247.0,83.0,102.0,339.0,3401.0,9.98,19.68,3104.0,16021.0,6052.0,1970.0,353.0,27499.0,10200.0,15539.0,9880.0,3565.0,50.0,39234.0,13304.0,31560.0,15932.0,5535.0,403.0,66733.0,185.7,-201.6,95.5,-82.1,2.1,-0.4,175.0,-203.2,94.2,-71.6,4.0,-1.7,-10.7,-1.7,-1.3,10.6,1.9,-1.3,0.3,-6.9,-16.3,1.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-05,44519.0,47902.0,41679.0,17943.0,2344.0,154387.0,445.0,0.0,0.0,0.0,102.0,547.0,939.0,1123.0,949.0,367.0,43.0,3421.0,111.0,33.0,81.0,21.0,5.0,251.0,6.0,33.0,59.0,,,98.0,23.47,19.35,70.46,0.94,0.05,114.0,14.8,0.2,0.0,0.0,0.3,15.3,46379.0,55190.0,43842.0,19089.0,2497.0,161673.0,0.039,0.0,0.12,7.57,7.69,72.97,19.34,2683.0,82.0,251.0,90.0,101.0,288.0,3495.0,8.24,18.0,3934.0,15989.0,5892.0,1570.0,353.0,27738.0,9885.0,15261.0,9880.0,3145.0,50.0,38221.0,13819.0,31250.0,15772.0,4715.0,403.0,65959.0,198.6,-222.5,105.6,-85.3,3.3,-0.3,189.2,-223.3,104.8,-75.7,5.6,0.6,-9.4,-0.8,-0.7,9.6,2.3,1.0,0.0,-6.9,-16.2,1.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-06,42075.0,47072.0,42018.0,18168.0,2494.0,151827.0,475.0,0.0,0.0,0.0,37.0,512.0,918.0,1117.0,965.0,372.0,43.0,3415.0,108.0,29.0,82.0,22.0,5.0,247.0,11.0,53.0,43.0,,,107.0,22.23,19.86,73.29,0.93,0.04,116.0,11.4,0.0,0.3,0.0,0.2,11.9,44450.0,55197.0,44550.0,19241.0,2493.0,161119.0,0.051,0.0,0.89,10.23,11.12,69.7,19.18,2673.0,81.0,247.0,88.0,100.0,305.0,3495.0,8.74,18.32,4424.0,15839.0,5892.0,1220.0,353.0,27728.0,10445.0,15981.0,8520.0,3495.0,50.0,38491.0,14869.0,31820.0,14412.0,4715.0,403.0,66219.0,191.1,-226.3,112.9,-82.4,4.8,0.1,188.5,-233.7,112.4,-80.7,6.5,-7.0,-2.6,-7.4,-0.5,1.7,1.8,-7.0,-0.6,-7.1,-16.3,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-07,37224.0,46570.0,42665.0,18005.0,2454.0,146918.0,374.0,0.0,0.0,0.0,40.0,414.0,834.0,1081.0,974.0,366.0,43.0,3298.0,102.0,20.0,79.0,17.0,5.0,223.0,16.0,83.0,35.0,,,134.0,19.94,23.16,67.36,0.78,0.04,111.0,7.2,0.4,0.0,0.0,0.3,7.9,39568.0,53809.0,44739.0,18945.0,2510.0,154755.0,0.037,0.0,0.0,2.23,2.23,65.28,32.49,2560.0,82.0,223.0,81.0,99.0,318.0,3363.0,9.47,18.49,4424.0,15736.0,6202.0,1220.0,353.0,27935.0,10445.0,14869.0,8080.0,3495.0,50.0,36939.0,14869.0,30605.0,14282.0,4715.0,403.0,64874.0,169.9,-218.3,120.2,-77.3,5.3,-0.2,150.7,-219.8,130.0,-76.7,7.2,-8.5,-19.1,-1.4,9.8,0.7,1.9,-8.3,0.1,-6.9,-16.8,1.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-08,41341.0,45882.0,42960.0,16319.0,2344.0,148846.0,701.0,0.0,0.0,0.0,105.0,806.0,850.0,1080.0,993.0,345.0,43.0,3309.0,116.0,22.0,81.0,24.0,5.0,248.0,11.0,37.0,23.0,,,72.0,23.02,22.7,67.34,0.55,0.03,114.0,9.0,0.3,0.0,0.0,0.3,9.6,42676.0,53733.0,45502.0,17337.0,2484.0,156477.0,0.039,0.0,0.09,4.32,4.41,66.09,29.5,2603.0,86.0,248.0,76.0,98.0,260.0,3370.0,7.72,17.31,4424.0,14036.0,7202.0,1220.0,363.0,27245.0,11045.0,14704.0,8020.0,3495.0,50.0,37314.0,15469.0,28740.0,15222.0,4715.0,413.0,64558.0,178.9,-218.5,127.6,-92.0,4.1,0.1,165.4,-224.4,139.2,-91.6,4.9,-6.5,-13.5,-5.9,11.7,0.4,0.7,-6.6,0.1,-6.7,-13.7,1.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-09,41332.0,46115.0,42040.0,16642.0,2379.0,148508.0,861.0,0.0,0.0,0.0,90.0,951.0,882.0,1062.0,968.0,335.0,42.0,3288.0,117.0,23.0,68.0,26.0,5.0,240.0,10.0,52.0,27.0,,,89.0,20.81,24.47,68.78,0.69,0.04,115.0,10.4,0.0,0.0,0.0,0.7,11.2,42828.0,53635.0,43585.0,18158.0,2374.0,155338.0,0.046,0.0,0.02,2.86,2.88,57.71,39.41,2610.0,84.0,240.0,64.0,94.0,278.0,3369.0,8.26,17.26,4347.0,14936.0,6402.0,870.0,633.0,27188.0,10445.0,15896.0,8230.0,3745.0,50.0,38366.0,14792.0,30832.0,14632.0,4615.0,683.0,65553.0,187.8,-234.8,135.5,-94.4,5.9,0.0,178.5,-231.7,147.3,-97.0,1.9,-1.2,-9.4,3.1,11.8,-2.6,-4.0,-1.1,1.4,-6.2,-16.0,1.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-10,38671.0,43864.0,38504.0,16786.0,2321.0,140146.0,520.0,0.0,0.0,0.0,33.0,553.0,866.0,1043.0,919.0,342.0,41.0,3211.0,113.0,23.0,60.0,22.0,4.0,223.0,8.0,49.0,37.0,,,94.0,19.26,26.41,70.43,1.01,0.05,117.0,11.1,0.2,0.0,0.0,0.4,11.7,41327.0,52411.0,39689.0,18065.0,2307.0,149700.0,0.03,0.0,0.0,1.3,1.3,72.43,26.27,2551.0,83.0,223.0,64.0,95.0,282.0,3298.0,8.57,17.25,4366.0,15546.0,5962.0,870.0,993.0,27736.0,10445.0,16109.0,7920.0,3355.0,50.0,37879.0,14811.0,31655.0,13882.0,4225.0,1042.0,65615.0,175.7,-226.9,125.0,-79.1,5.3,0.0,165.0,-223.1,130.9,-77.0,1.0,-3.1,-10.7,3.8,6.0,2.1,-4.3,-3.1,-0.3,-6.7,-18.4,1.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-11,42709.0,47184.0,42556.0,17274.0,2425.0,152148.0,589.0,0.0,0.0,0.0,38.0,627.0,896.0,1085.0,953.0,351.0,41.0,3325.0,117.0,26.0,63.0,25.0,4.0,235.0,19.0,55.0,70.0,,,143.0,20.18,22.67,68.11,0.99,0.05,112.0,11.9,0.5,0.0,0.0,0.4,12.8,42986.0,54413.0,43593.0,18364.0,2446.0,156036.0,0.036,0.0,0.0,1.56,1.56,67.58,30.86,2577.0,80.0,235.0,79.0,93.0,332.0,3396.0,9.76,18.99,4850.0,15546.0,5182.0,870.0,962.0,27410.0,11220.0,15119.0,8420.0,3705.0,50.0,38514.0,16070.0,30665.0,13602.0,4575.0,1012.0,65923.0,179.1,-229.1,125.4,-85.7,10.4,0.1,169.7,-233.8,128.8,-81.2,6.8,-9.7,-9.4,-4.7,3.4,4.5,-3.6,-9.8,0.2,-7.0,-19.8,1.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-12,42545.0,47644.0,43588.0,17708.0,2466.0,153951.0,537.0,236.0,0.0,0.0,40.0,813.0,910.0,1115.0,971.0,362.0,41.0,3398.0,108.0,25.0,58.0,29.0,3.0,224.0,25.0,48.0,97.0,,,170.0,23.82,21.11,73.29,0.97,0.06,119.0,12.6,0.9,0.0,0.0,0.7,14.1,43610.0,55704.0,44216.0,19408.0,2483.0,159051.0,0.033,0.0,0.0,5.98,5.98,77.0,17.01,2607.0,82.0,224.0,86.0,98.0,365.0,3461.0,10.54,19.47,5225.0,15546.0,5682.0,870.0,731.0,28053.0,10980.0,15416.0,9020.0,3205.0,50.0,38671.0,16205.0,30962.0,14702.0,4075.0,780.0,66724.0,179.0,-218.2,117.9,-88.0,10.0,0.6,169.3,-207.2,112.1,-81.1,5.7,-1.4,-9.7,11.0,-5.8,6.9,-4.3,-2.0,1.3,-6.9,-19.5,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-13,44106.0,47716.0,42912.0,17524.0,2454.0,154712.0,608.0,0.0,0.0,0.0,34.0,642.0,914.0,1121.0,979.0,361.0,42.0,3417.0,121.0,26.0,64.0,23.0,3.0,237.0,24.0,39.0,75.0,,,139.0,20.81,19.91,77.87,0.94,0.05,120.0,0.2,0.0,0.0,0.0,0.2,0.4,45241.0,55203.0,44298.0,18667.0,2403.0,159391.0,0.044,0.0,0.34,9.86,10.2,76.08,13.73,2653.0,91.0,238.0,81.0,105.0,335.0,3503.0,9.55,18.65,5225.0,15246.0,5682.0,870.0,658.0,27681.0,10980.0,15024.0,8430.0,3415.0,50.0,37899.0,16205.0,30270.0,14112.0,4285.0,708.0,65579.0,178.1,-210.5,112.9,-86.1,5.8,0.2,177.0,-211.8,113.8,-80.3,1.0,-0.2,-1.1,-1.3,1.0,5.7,-4.8,-0.4,1.5,-6.9,-19.5,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-14,42018.0,47265.0,42988.0,17965.0,2426.0,152662.0,581.0,0.0,0.0,0.0,58.0,639.0,870.0,1111.0,988.0,372.0,43.0,3384.0,118.0,29.0,73.0,23.0,3.0,246.0,13.0,35.0,53.0,,,101.0,19.1,21.62,79.87,1.02,0.05,122.0,10.0,0.2,0.0,0.0,0.3,10.4,43308.0,54047.0,44285.0,19191.0,2460.0,156210.0,0.047,0.0,0.64,10.53,11.17,74.5,14.33,2646.0,95.0,246.0,80.0,108.0,299.0,3474.0,8.61,17.99,4725.0,16050.0,5682.0,870.0,658.0,27985.0,10980.0,14564.0,8430.0,3625.0,50.0,37649.0,15705.0,30614.0,14112.0,4495.0,708.0,65634.0,167.1,-209.3,118.2,-82.1,5.7,-0.4,157.1,-205.4,120.0,-82.4,3.1,-7.6,-10.0,3.9,1.9,-0.3,-2.6,-7.1,1.0,-6.9,-19.5,1.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-15,42345.0,45221.0,42783.0,17500.0,2457.0,150306.0,587.0,0.0,50.0,0.0,37.0,674.0,862.0,1075.0,999.0,373.0,43.0,3352.0,133.0,18.0,90.0,28.0,3.0,272.0,7.0,40.0,29.0,,,76.0,22.1,22.05,73.15,0.84,0.05,118.0,10.4,0.0,0.2,0.0,0.3,10.9,44141.0,52796.0,45366.0,18659.0,2395.0,156391.0,0.053,0.02,1.12,10.95,12.09,69.76,18.15,2599.0,97.0,272.0,76.0,109.0,269.0,3424.0,7.86,18.03,4505.0,16650.0,6482.0,1370.0,628.0,29635.0,10980.0,14564.0,7840.0,4375.0,50.0,37809.0,15485.0,31214.0,14322.0,5745.0,678.0,67444.0,154.9,-189.4,116.7,-87.5,5.3,0.0,138.5,-187.9,131.0,-83.2,6.1,4.5,-16.3,1.5,14.3,4.3,0.8,4.6,1.5,-6.0,11.4,1.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-16,42542.0,45874.0,42852.0,16794.0,2358.0,150420.0,505.0,0.0,0.0,0.0,109.0,614.0,877.0,1063.0,994.0,341.0,42.0,3317.0,141.0,17.0,75.0,26.0,3.0,261.0,8.0,41.0,24.0,,,73.0,25.34,23.61,77.56,0.94,0.02,127.0,10.1,0.0,0.0,0.0,0.4,10.6,44410.0,52273.0,43515.0,18019.0,2337.0,155120.0,0.036,0.0,0.02,7.14,7.16,74.41,18.43,2586.0,91.0,261.0,91.0,102.0,278.0,3409.0,8.16,18.49,4211.0,14914.0,7242.0,1370.0,855.0,28593.0,11155.0,15086.0,7420.0,3875.0,50.0,37586.0,15366.0,30000.0,14662.0,5245.0,905.0,66178.0,153.4,-203.7,126.3,-82.2,5.8,-0.5,140.6,-194.6,134.0,-80.5,6.8,6.3,-12.8,9.1,7.6,1.7,1.1,6.8,1.3,-6.8,-18.6,1.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-17,40254.0,43675.0,40190.0,16266.0,2076.0,142461.0,498.0,0.0,0.0,0.0,244.0,742.0,855.0,1064.0,967.0,345.0,37.0,3268.0,144.0,17.0,56.0,25.0,3.0,245.0,19.0,16.0,43.0,,,78.0,20.58,25.42,79.19,1.01,0.03,126.0,9.9,0.0,0.0,0.0,4.0,13.9,41324.0,52512.0,42520.0,17825.0,2020.0,151503.0,0.037,0.0,0.17,3.26,3.44,69.77,26.79,2549.0,91.0,245.0,91.0,101.0,277.0,3354.0,8.27,18.28,4211.0,14254.0,6582.0,1370.0,545.0,26962.0,12775.0,14786.0,7420.0,3875.0,50.0,38906.0,16986.0,29040.0,14002.0,5245.0,594.0,65867.0,149.7,-204.8,122.1,-69.8,3.0,0.2,144.5,-210.3,116.9,-62.6,1.9,-9.7,-5.2,-5.5,-5.3,7.2,-1.1,-9.9,1.5,-6.8,-19.3,1.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
